Instance,Income
149195,98044.78406
149196,65436.10967
149197,221950.2825
149198,84589.33619
149199,19550.94794
149200,229648.9871
149201,77921.01001
149202,8159.466058
149203,82578.20623
149204,664272.3322
149205,154949.0659
149206,210611.2759
149207,48909.32821
149208,45735.80034
149209,29482.94566
149210,306036.5562
149211,236681.8297
149212,271833.8275
149213,22637.95059
149214,77221.26754
149215,71320.92633
149216,38464.44295
149217,55448.97881
149218,169880.8398
149219,433719.3392
149220,14561.30268
149221,16993.45313
149222,129452.8676
149223,51130.04914
149224,106300.0118
149225,668739.4269
149226,140256.1683
149227,43883.14795
149228,130718.1045
149229,222838.2115
149230,15072.81352
149231,187572.2065
149232,32144.46305
149233,27992.29106
149234,243624.1303
149235,367185.6113
149236,44032.07331
149237,3625.225197
149238,228167.5583
149239,120534.8106
149240,98423.00981
149241,46561.43809
149242,18760.71125
149243,149749.2478
149244,26270.06473
149245,36944.15033
149246,18589.34745
149247,51876.8941
149248,40164.35417
149249,57502.81419
149250,30857.84437
149251,165576.9557
149252,234211.7525
149253,32416.07753
149254,10520.43726
149255,149914.2703
149256,84772.99576
149257,45760.81509
149258,70628.60025
149259,64893.8269
149260,141171.1627
149261,79856.20913
149262,38731.76295
149263,221364.7695
149264,55685.66838
149265,14572.56886
149266,190546.6343
149267,45307.6318
149268,106095.1758
149269,147628.7212
149270,16349.65017
149271,73856.79826
149272,47902.96848
149273,37098.98757
149274,129441.4582
149275,257896.5227
149276,133141.4522
149277,101286.8992
149278,40312.54095
149279,58756.75653
149280,163331.2872
149281,19095.84981
149282,201690.6381
149283,61898.90407
149284,27036.96912
149285,177274.6509
149286,47294.36376
149287,29648.43951
149288,274940.6037
149289,43912.32486
149290,73975.21223
149291,81449.79871
149292,46707.77698
149293,34107.71951
149294,58429.46125
149295,200902.0919
149296,99915.42258
149297,115518.6135
149298,38741.47471
149299,34007.03244
149300,25415.73219
149301,72114.03753
149302,158502.4566
149303,46619.96434
149304,26592.6124
149305,90247.3945
149306,23554.78269
149307,386970.7242
149308,117928.8102
149309,19065.3504
149310,199743.6307
149311,23928.54805
149312,108327.4602
149313,35878.96624
149314,21220.88954
149315,115745.0688
149316,50170.38571
149317,19103.91204
149318,117752.0716
149319,6810.12651
149320,39762.25474
149321,50341.66295
149322,48934.58548
149323,23042.82507
149324,115062.9285
149325,115465.3782
149326,56261.50814
149327,37391.90845
149328,72139.64214
149329,26471.41012
149330,35698.69346
149331,71432.48927
149332,381823.2422
149333,268886.0132
149334,153476.676
149335,41442.81159
149336,40920.71428
149337,35280.13923
149338,37142.11067
149339,40984.3957
149340,25775.82362
149341,35048.3985
149342,129690.5956
149343,17285.66619
149344,141754.3032
149345,45315.24
149346,11756.33614
149347,59480.92514
149348,230871.9973
149349,8549.753306
149350,24799.45841
149351,16068.10437
149352,143074.8513
149353,26131.72819
149354,51157.00377
149355,37192.81584
149356,352854.8706
149357,99876.20837
149358,182969.0564
149359,59555.41415
149360,62685.52715
149361,25792.04655
149362,169421.8774
149363,12075.3761
149364,18239.21955
149365,51513.32072
149366,110171.8058
149367,104684.8652
149368,179891.7878
149369,23369.76071
149370,388658.8337
149371,19814.17544
149372,17459.36885
149373,58309.99074
149374,25618.43908
149375,42929.38316
149376,36574.13493
149377,37727.43856
149378,102965.9382
149379,48407.76811
149380,93944.94718
149381,36008.45366
149382,48887.7229
149383,29299.53738
149384,20654.7859
149385,71422.81185
149386,125588.0255
149387,14230.16903
149388,78603.86754
149389,230465.2448
149390,33203.69716
149391,78729.033
149392,74042.64008
149393,83308.58256
149394,93687.57675
149395,69434.63659
149396,99386.78256
149397,76723.17136
149398,6561.917643
149399,87168.59138
149400,113464.2529
149401,173828.2025
149402,29730.7291
149403,4328.473975
149404,146768.4627
149405,34415.45402
149406,78116.5147
149407,87063.9073
149408,57255.86437
149409,24372.2832
149410,84374.8935
149411,21759.79245
149412,416396.875
149413,78208.17702
149414,37187.44793
149415,137896.6243
149416,30204.12105
149417,338176.873
149418,30129.41329
149419,53245.16557
149420,85449.81129
149421,36165.69341
149422,16006.66302
149423,45392.60719
149424,66649.2087
149425,83861.08363
149426,40709.99755
149427,35288.63282
149428,120552.5712
149429,59044.8888
149430,42641.57313
149431,51832.67497
149432,55541.08728
149433,25464.18012
149434,210059.7102
149435,30706.14089
149436,35009.10499
149437,127563.8478
149438,69682.23764
149439,24725.32639
149440,162539.4811
149441,42465.54683
149442,87010.80319
149443,40842.95296
149444,63726.57245
149445,54628.66102
149446,27401.72884
149447,25854.43595
149448,64444.91062
149449,29072.46026
149450,33227.93856
149451,40617.68504
149452,149517.6152
149453,26476.6558
149454,8336.362158
149455,36803.86296
149456,117718.8855
149457,74111.70121
149458,16253.873
149459,79685.37696
149460,164352.0256
149461,366983.8981
149462,48335.641
149463,171339.9583
149464,63184.0943
149465,88847.05158
149466,87008.79726
149467,10498.32756
149468,148344.1787
149469,109584.3094
149470,148083.0952
149471,92555.01176
149472,337404.8924
149473,19804.35819
149474,77123.83736
149475,25807.81483
149476,97821.50909
149477,25990.56187
149478,45748.7718
149479,29281.90504
149480,202477.0893
149481,464431.5956
149482,15997.21948
149483,24134.72021
149484,151473.1197
149485,517227.8875
149486,347120.8692
149487,44799.46462
149488,7034.829958
149489,8170.75173
149490,114175.0321
149491,57581.79839
149492,217543.2494
149493,246162.6244
149494,84618.42866
149495,2661.239203
149496,104680.9213
149497,65935.24059
149498,74245.10983
149499,44932.47954
149500,20064.01581
149501,136580.306
149502,80100.72518
149503,277157.3162
149504,765652.5884
149505,29542.47873
149506,289070.4284
149507,256019.0037
149508,143504.0293
149509,1181543.168
149510,59290.7387
149511,313297.906
149512,77906.28943
149513,127204.9632
149514,39318.26734
149515,34102.10011
149516,96130.89864
149517,24945.29393
149518,12253.35602
149519,89695.36976
149520,24009.08479
149521,367768.8825
149522,12619.21785
149523,136492.6366
149524,107488.5771
149525,69487.14705
149526,153229.536
149527,37038.06608
149528,79967.97669
149529,75724.22513
149530,32518.0926
149531,47054.46824
149532,138992.7795
149533,31136.92234
149534,112854.7834
149535,205469.3019
149536,249958.7505
149537,83555.51812
149538,94081.43279
149539,19061.45623
149540,345487.8071
149541,30774.03176
149542,277965.3493
149543,5694.488424
149544,36399.17212
149545,333691.7174
149546,85171.36198
149547,76548.68474
149548,48768.85739
149549,200386.0747
149550,47643.80018
149551,238038.1109
149552,40900.48522
149553,90470.12155
149554,42361.2128
149555,5046.285548
149556,9262.953649
149557,11430.00778
149558,22822.56846
149559,45831.93514
149560,64473.0373
149561,23178.986
149562,31072.41341
149563,18204.12319
149564,73198.3476
149565,72310.72946
149566,281654.6437
149567,248118.9926
149568,189646.1046
149569,50685.0873
149570,170422.6685
149571,153855.6491
149572,140466.3642
149573,40201.81755
149574,82336.8159
149575,387454.4068
149576,24176.43675
149577,371484.3463
149578,117228.7416
149579,19438.16969
149580,29060.09087
149581,239790.0374
149582,43296.53753
149583,309187.1126
149584,121765.1533
149585,143273.4157
149586,26447.44894
149587,101619.6551
149588,67590.03047
149589,68988.6404
149590,38935.58473
149591,119573.8418
149592,13535.21108
149593,467177.0597
149594,415443.5381
149595,14181.62221
149596,92942.9251
149597,244093.6914
149598,39577.61022
149599,78602.65913
149600,53101.74975
149601,68589.68988
149602,46234.63298
149603,8351.762845
149604,7355.84254
149605,16230.20529
149606,7977.878469
149607,152167.4352
149608,701.1095524
149609,49099.40666
149610,31535.14729
149611,26913.21245
149612,28637.65452
149613,59926.15973
149614,73949.24701
149615,59553.24642
149616,277881.3398
149617,46581.51223
149618,31221.15825
149619,176630.602
149620,115303.8767
149621,23982.20577
149622,59612.90569
149623,8482.447443
149624,156639.73
149625,23275.32575
149626,42182.34185
149627,28909.05584
149628,137384.5142
149629,102490.1452
149630,118303.4053
149631,41024.5761
149632,24208.3083
149633,210136.1767
149634,33083.35563
149635,88337.36732
149636,13958.95816
149637,38690.59983
149638,143252.7613
149639,72988.96833
149640,49579.89059
149641,6412.227373
149642,70034.42631
149643,65223.65798
149644,275954.319
149645,47481.08235
149646,39952.08541
149647,58875.98833
149648,57496.56413
149649,72367.45014
149650,1526.028228
149651,29428.56418
149652,129944.1405
149653,40189.87917
149654,59106.31867
149655,44577.22846
149656,60158.32193
149657,57188.71873
149658,14347.53371
149659,33396.84203
149660,54925.08469
149661,116940.3174
149662,21429.70272
149663,81662.50982
149664,82990.39845
149665,29119.56856
149666,87073.94471
149667,155684.8034
149668,5700.238456
149669,501139.8727
149670,477530.6381
149671,89203.7116
149672,19450.37909
149673,35989.87263
149674,26973.69629
149675,4126.077391
149676,43270.31579
149677,7443.104586
149678,54638.37636
149679,27032.70809
149680,281603.482
149681,91081.38766
149682,254414.6603
149683,131913.5382
149684,95973.26347
149685,1031917.365
149686,10430.59293
149687,46263.10441
149688,139805.0454
149689,96042.58473
149690,107480.9968
149691,38228.39997
149692,177916.1827
149693,34403.24095
149694,70399.23973
149695,51536.02755
149696,419319.2396
149697,68981.22718
149698,134311.1561
149699,305250.7936
149700,7289.313236
149701,109882.263
149702,73131.15549
149703,107681.2577
149704,156500.4805
149705,54071.6105
149706,35426.56661
149707,348237.342
149708,56508.39695
149709,56442.06151
149710,154951.0021
149711,49531.38254
149712,31879.65572
149713,96774.74705
149714,54360.46273
149715,6665.488625
149716,6588.262904
149717,77031.79246
149718,151742.3663
149719,40937.92353
149720,6326.297993
149721,130158.3112
149722,199741.5742
149723,42409.03719
149724,1604784.678
149725,33588.64354
149726,16408.20391
149727,140674.2564
149728,57215.15151
149729,78447.06525
149730,57255.85689
149731,15018.71254
149732,22217.84284
149733,473355.9642
149734,126378.8636
149735,67309.92812
149736,111088.0144
149737,21756.18636
149738,110019.5297
149739,37400.03247
149740,123114.0628
149741,54530.97845
149742,1364964.415
149743,291105.8032
149744,161124.8412
149745,24305.71596
149746,52413.03059
149747,117486.8852
149748,56997.95178
149749,20340.01116
149750,144791.3024
149751,132296.8685
149752,7673.344474
149753,36350.0597
149754,6931.602932
149755,8586.374653
149756,21411.73015
149757,107044.4379
149758,13572.09178
149759,142333.1675
149760,122689.8621
149761,265729.0529
149762,111078.853
149763,163854.5766
149764,62802.54524
149765,80977.44442
149766,83252.80174
149767,26602.17406
149768,77823.54365
149769,16886.34433
149770,41931.20662
149771,27518.6468
149772,41385.84518
149773,17304.80848
149774,168844.3802
149775,118394.8769
149776,118105.8824
149777,5021.823224
149778,22772.39575
149779,178554.5184
149780,2340.130829
149781,370053.011
149782,41105.596
149783,116965.7369
149784,57645.51361
149785,68101.75112
149786,157116.2158
149787,172155.5265
149788,42255.82092
149789,68850.54706
149790,144370.9568
149791,56480.27881
149792,95643.21319
149793,138480.5339
149794,190438.4655
149795,105983.2003
149796,77166.15836
149797,161140.4177
149798,43920.22207
149799,109067.0023
149800,75298.89556
149801,48814.21988
149802,50924.55841
149803,33563.19963
149804,34732.49447
149805,32562.69237
149806,29005.75543
149807,48104.69887
149808,475746.7924
149809,36357.36522
149810,39316.51354
149811,56127.36261
149812,71856.12918
149813,109026.7976
149814,41969.92328
149815,61410.15014
149816,48471.71982
149817,26885.80048
149818,264236.7087
149819,42748.68734
149820,183274.8923
149821,42123.31809
149822,323164.1108
149823,68926.37062
149824,362442.4017
149825,50341.92227
149826,64222.68633
149827,12592.13866
149828,44608.60357
149829,74210.71114
149830,57112.85162
149831,10438.87266
149832,482954.0833
149833,167659.2245
149834,94115.09659
149835,261888.5336
149836,145193.686
149837,114044.9305
149838,41804.09483
149839,37738.01852
149840,146407.1472
149841,56515.28828
149842,20087.79022
149843,42005.06869
149844,43371.43379
149845,82515.00222
149846,37943.08456
149847,68775.48773
149848,48348.02346
149849,43371.77398
149850,185020.6565
149851,76736.26971
149852,83998.36255
149853,30035.92672
149854,124054.4964
149855,60900.78538
149856,147762.8199
149857,6412.362808
149858,59830.35625
149859,121448.7399
149860,55191.89761
149861,14427.26954
149862,16730.90875
149863,49301.10946
149864,45422.47419
149865,28546.20291
149866,56354.34349
149867,28348.47639
149868,117834.7832
149869,35399.41575
149870,14625.14442
149871,236211.1154
149872,21356.30833
149873,34874.52082
149874,129427.2638
149875,56641.85143
149876,225997.3965
149877,135898.7582
149878,882542.4997
149879,27975.55333
149880,45497.39031
149881,207503.9359
149882,385557.1259
149883,26129.32757
149884,109135.2429
149885,7452.379048
149886,239847.561
149887,29982.01036
149888,15550.7883
149889,276931.5517
149890,88707.13419
149891,60629.94446
149892,25510.43102
149893,26235.89536
149894,46321.47226
149895,22420.79766
149896,50140.54024
